timestamp_ms,is_static,zupt_gyro_norm,zupt_accel_norm,zupt_enter_count,zupt_exit_count,nav_dt,nav_linear_accel_x,nav_linear_accel_y,nav_linear_accel_z,cal_accel_bias_x,cal_accel_bias_y,cal_accel_bias_z,cal_gyro_bias_x,cal_gyro_bias_y,cal_gyro_bias_z,eskf_bias_accel_x,eskf_bias_accel_y,eskf_bias_accel_z,eskf_bias_gyro_x,eskf_bias_gyro_y,eskf_bias_gyro_z,eskf_cov_att_max,eskf_cov_vel_max,eskf_cov_pos_max,eskf_cov_bg_max,eskf_cov_ba_max,eskf_innovation_norm,backward_triggered,backward_correction_mag,perf_process_us,perf_ble_interval_ms,perf_upstream_len,perf_downstream_len,perf_record_len
810003332,1,0.017125613581063716,0.08225437535553118,0,0,0.004,0.03434102430722605,-0.04833155142011947,0.07647583718440831,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0010157597385197688,-0.002173613949154847,-0.00022203355455829616,-0.012685757286250725,0.0014832013638158893,-0.012174123405179685,0.00000000014272817414575302,-0.00000002228120689996067,-0.00000003611448759880102,0.00010504023493403068,0.00002880004187044459,0.0000012169867235087146,0.00010000000776225855,0.007238943650187374,0.0003870668879912364,0,0,2,0.000042,0,0,0
810003336,1,0.016394681618372157,0.10093825602726637,0,0,0.004,0.04027109862266898,-0.051878078435026787,0.09502554074961367,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0011445815647938107,-0.0021194890258114333,-0.00014302437294491156,-0.012564883365797502,0.0013213469167967541,-0.011873273634920495,-0.000000004797474225054325,-0.000000024657945587433688,-0.00000003532004196871146,0.00010524740770057004,0.000028346180503062478,0.000001218687203762145,0.0001000000078706815,0.00715309584709964,0.00046204674743829135,0,0,2,0.000084,0,0,0
810003340,1,0.01822366742571733,0.1074429034246972,0,0,0.004,0.04527693979060196,-0.04592224632501285,0.10384873004461959,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.001217563732740787,-0.002077099245295205,0.00004093106863937488,-0.012431176589828586,0.0011809357455143678,-0.011550758757696886,-0.000000009330096216221714,-0.00000002670790702083512,-0.00000003425172362655309,0.00010545776374562594,0.00002810314838721595,0.0000012203508632248298,0.00010000000776888278,0.007070713180532717,0.0004889730089273596,0,0,2,0.000083,0,0,0
810003344,1,0.01942365639335776,0.10957625884882889,0,0,0.004,0.047258953059908904,-0.04470214000220096,0.10575615301646035,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0012890862573288237,-0.0020355572603893007,0.00022120740139197555,-0.012293535639460246,0.0010463419676506795,-0.011227218071784876,-0.000000012369435813123023,-0.000000028279106463284103,-0.00000003355889213994466,0.00010567130465549826,0.000027970536671616088,0.0000012219853531373826,0.00010000000745719607,0.006990928703567157,0.0004966456099221823,0,0,2,0.000083,0,0,0
810003348,1,0.0268581783644267,0.13435501803667282,0,0,0.004,0.052106504803212356,-0.0646666938878786,0.12252908322508915,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0013591783314250998,-0.0019628881821005637,0.0005044046510926938,-0.012144288391854148,0.0008539508551619689,-0.010857131418792063,-0.000000009937929330148212,-0.000000030807266042653804,-0.00000003592845292105545,0.00010588802301605335,0.000027896230033538948,0.0000012235973774549765,0.00010000000678427158,0.0069132811365072355,0.0005920843909738087,0,0,2,0.000083,0,0,0
810003352,1,0.02866969155544029,0.15398728287188443,0,0,0.004,0.0441377730539152,-0.07072864361741793,0.14413964624394637,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0013959106309584994,-0.001806451330495066,0.0007606326670787638,-0.012021467908859421,0.000646418460027055,-0.010427789896790081,-0.000000008669748734362317,-0.00000004017184517823223,-0.00000004091214785169904,0.00010610792427092963,0.000027852859913738625,0.0000012251924948445802,0.00010000000579329562,0.006837512478277705,0.0006660561136414697,0,0,2,0.000083,0,0,0
810003356,1,0.03756074757554447,0.15728129021036386,0,0,0.004,0.036362502557883036,-0.08588433734922862,0.14017993388131345,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0014212556401409142,-0.0015253114835978745,0.001075651988907014,-0.011922879788229248,0.00039698166862535335,-0.010014949937178441,0.0000000015236943778932618,-0.00000005058525380600061,-0.00000004993545687715576,0.00010633100777887146,0.000027825960187909446,0.000001226775136181774,0.00010000000442143305,0.006763468394783486,0.0006734836580901731,0,0,2,0.000084,0,0,0
810003376,1,0.03754745312143442,0.0853834236914943,0,0,0.02,-0.05482050290114389,-0.05301862445984806,0.01635496042887219,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.001403483171698413,-0.0013669735216021136,0.00141632885737965,-0.013181677688708874,-0.000797218311115606,-0.00965614008703971,0.00000010234348703222985,-0.00000018551144700412884,-0.00000014915673447210946,0.0001074948184445545,0.00004549096130613761,0.000001244669838736626,0.000100000002471951,0.006526797969851547,0.0015599675392236468,0,0,2,0.000042,0,0,0
810003380,1,0.04072017213910364,0.13152589245842505,0,0,0.004,-0.1003523036914992,-0.04209456635505848,-0.04088023584544942,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0014819399518676143,-0.001169191741405,0.0017714974772034672,-0.013538624321757887,-0.0009460015884391261,-0.009806819695801586,0.00000013172562935953076,-0.00000022643622905389616,-0.00000017915792541422597,0.00010773711562962925,0.00003610388516427802,0.0000012465586609818611,0.00010000000024745865,0.006402120058679099,0.0004649942976956319,0,0,2,0.000083,0,0,0
810003384,1,0.04151879091861407,0.14826969639030002,0,0,0.004,-0.11208524615154553,-0.03914475800189532,-0.057894526515227085,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0015588275964334315,-0.0009753655968118289,0.0021195627246308082,-0.013887084145125574,-0.0010671246215914973,-0.009992644087409781,0.0000001559401645200603,-0.0000002602474994442691,-0.00000020318581361906577,0.00010798262403658525,0.00003193592373059343,0.0000012484010835444762,0.00009999999791183697,0.00631232092483505,0.0005283512571659401,0,0,2,0.000083,0,0,0
