time_ms,x_m,y_m
8620,-1.5,0.0
8640,-1.5,0.0
8660,-1.5,0.0
8680,-1.5,0.0
8700,-1.5,0.0
8720,-1.5,0.0
8740,-1.5,0.0
8760,-1.5,0.0
8780,-1.5,0.0
8800,-1.5,0.0
8820,-1.5,0.0
8840,-1.5,0.0
8860,-1.5,0.0
8880,-1.5,0.0
8900,-1.5,0.0
8920,-1.5,0.0
8940,-1.5,0.0
8960,-1.5,0.0
8980,-1.5,0.0
9000,-1.5,0.0
9020,-1.5,0.0
9040,-1.5,0.0
9060,-1.5,0.0
9080,-1.5,0.0
9100,-1.5,0.0
9120,-1.5,0.0
9140,-1.5,0.0
9160,-1.5,0.0
9180,-1.5,0.0
9200,-1.5,0.0
9220,-1.5,0.0
9240,-1.5,0.0
9260,-1.5,0.0
9280,-1.5,0.0
9300,-1.5,0.0
9320,-1.5,0.0
9340,-1.5,0.0
9360,-1.5,0.0
9380,-1.5,0.0
9400,-1.5,0.0
9420,-1.5,0.0
9440,-1.5,0.0
9460,-1.5,0.0
9480,-1.5,0.0
9500,-1.5,0.0
9520,-1.4959893048128343,0.0
9540,-1.4919786096256684,0.0
9560,-1.4879679144385027,0.0
9580,-1.4839572192513368,0.0
9600,-1.4799465240641712,0.0
9620,-1.4759358288770053,0.0
9640,-1.4719251336898396,0.0
9660,-1.467914438502674,0.0
9680,-1.463903743315508,0.0
9700,-1.4598930481283423,0.0
9720,-1.4558823529411764,0.0
9740,-1.4518716577540107,0.0
9760,-1.4478609625668448,0.0
9780,-1.4438502673796791,0.0
9800,-1.4398395721925135,0.0
9820,-1.4358288770053476,0.0
9840,-1.4318181818181819,0.0
9860,-1.427807486631016,0.0
9880,-1.4237967914438503,0.0
9900,-1.4197860962566844,0.0
9920,-1.4157754010695187,0.0
9940,-1.411764705882353,0.0
9960,-1.4077540106951871,0.0
9980,-1.4037433155080214,0.0
10000,-1.3997326203208555,0.0
10020,-1.3957219251336899,0.0
10040,-1.391711229946524,0.0
10060,-1.3877005347593583,0.0
10080,-1.3836898395721926,0.0
10100,-1.3796791443850267,0.0
10120,-1.375668449197861,0.0
10140,-1.3716577540106951,0.0
10160,-1.3676470588235294,0.0
10180,-1.3636363636363635,0.0
10200,-1.3596256684491979,0.0
10220,-1.355614973262032,0.0
10240,-1.3516042780748663,0.0
10260,-1.3475935828877006,0.0
10280,-1.3435828877005347,0.0
10300,-1.339572192513369,0.0
10320,-1.335561497326203,0.0
10340,-1.3315508021390374,0.0
10360,-1.3275401069518717,0.0
10380,-1.3235294117647058,0.0
10400,-1.3195187165775402,0.0
10420,-1.3155080213903743,0.0
10440,-1.3114973262032086,0.0
10460,-1.3074866310160427,0.0
10480,-1.303475935828877,0.0
10500,-1.299465240641711,0.0
10520,-1.2954545454545454,0.0
10540,-1.2914438502673797,0.0
10560,-1.2874331550802138,0.0
10580,-1.2834224598930482,0.0
10600,-1.2794117647058822,0.0
10620,-1.2754010695187166,0.0
10640,-1.2713903743315509,0.0
10660,-1.267379679144385,0.0
10680,-1.2633689839572193,0.0
10700,-1.2593582887700534,0.0
10720,-1.2553475935828877,0.0
10740,-1.2513368983957218,0.0
10760,-1.2473262032085561,0.0
10780,-1.2433155080213902,0.0
10800,-1.2393048128342246,0.0
10820,-1.2352941176470589,0.0
10840,-1.231283422459893,0.0
10860,-1.2272727272727273,0.0
10880,-1.2232620320855614,0.0
10900,-1.2192513368983957,0.0
10920,-1.21524064171123,0.0
10940,-1.2112299465240641,0.0
10960,-1.2072192513368984,0.0
10980,-1.2032085561497325,0.0
11000,-1.1991978609625669,0.0
11020,-1.195187165775401,0.0
11040,-1.1911764705882353,0.0
11060,-1.1871657754010694,0.0
11080,-1.1831550802139037,0.0
11100,-1.179144385026738,0.0
11120,-1.1751336898395721,0.0
11140,-1.1711229946524064,0.0
11160,-1.1671122994652405,0.0
11180,-1.1631016042780749,0.0
11200,-1.1590909090909092,0.0
11220,-1.1550802139037433,0.0
11240,-1.1510695187165774,0.0
11260,-1.1470588235294117,0.0
11280,-1.143048128342246,0.0
11300,-1.13903743315508,0.0
11320,-1.1350267379679144,0.0
11340,-1.1310160427807485,0.0
11360,-1.1270053475935828,0.0
11380,-1.1229946524064172,0.0
11400,-1.1189839572192513,0.0
11420,-1.1149732620320856,0.0
11440,-1.1109625668449197,0.0
11460,-1.106951871657754,0.0
11480,-1.1029411764705883,0.0
11500,-1.0989304812834224,0.0
11520,-1.0949197860962565,0.0
11540,-1.0909090909090908,0.0
11560,-1.0868983957219251,0.0
11580,-1.0828877005347592,0.0
11600,-1.0788770053475936,0.0
11620,-1.0748663101604277,0.0
11640,-1.070855614973262,0.0
11660,-1.0668449197860963,0.0
11680,-1.0628342245989304,0.0
11700,-1.0588235294117647,0.0
11720,-1.0548128342245988,0.0
11740,-1.0508021390374331,0.0
11760,-1.0467914438502675,0.0
11780,-1.0427807486631016,0.0
11800,-1.0387700534759357,0.0
11820,-1.03475935828877,0.0
11840,-1.0307486631016043,0.0
11860,-1.0267379679144384,0.0
11880,-1.0227272727272727,0.0
11900,-1.0187165775401068,0.0
11920,-1.0147058823529411,0.0
11940,-1.0106951871657754,0.0
11960,-1.0066844919786095,0.0
11980,-1.0026737967914439,0.0
12000,-0.9986631016042781,0.0
12020,-0.9946524064171123,0.0
12040,-0.9906417112299465,0.0
12060,-0.9866310160427807,0.0
12080,-0.9826203208556149,0.0
12100,-0.9786096256684491,0.0
12120,-0.9745989304812833,0.0
12140,-0.9705882352941176,0.0
12160,-0.9665775401069518,0.0
12180,-0.9625668449197861,0.0
12200,-0.9585561497326203,0.0
12220,-0.9545454545454545,0.0
12240,-0.9505347593582887,0.0
12260,-0.9465240641711229,0.0
12280,-0.9425133689839572,0.0
12300,-0.9385026737967914,0.0
12320,-0.9344919786096256,0.0
12340,-0.9304812834224598,0.0
12360,-0.926470588235294,0.0
12380,-0.9224598930481283,0.0
12400,-0.9184491978609625,0.0
12420,-0.9144385026737968,0.0
12440,-0.910427807486631,0.0
12460,-0.9064171122994652,0.0
12480,-0.9024064171122994,0.0
12500,-0.8983957219251336,0.0
12520,-0.8943850267379678,0.0
12540,-0.890374331550802,0.0
12560,-0.8863636363636364,0.0
12580,-0.8823529411764706,0.0
12600,-0.8783422459893048,0.0
12620,-0.874331550802139,0.0
12640,-0.8703208556149732,0.0
12660,-0.8663101604278074,0.0
12680,-0.8622994652406416,0.0
12700,-0.8582887700534758,0.0
12720,-0.8542780748663101,0.0
12740,-0.8502673796791443,0.0
12760,-0.8462566844919786,0.0
12780,-0.8422459893048128,0.0
12800,-0.838235294117647,0.0
12820,-0.8342245989304812,0.0
12840,-0.8302139037433154,0.0
12860,-0.8262032085561497,0.0
12880,-0.8221925133689839,0.0
12900,-0.8181818181818181,0.0
12920,-0.8141711229946523,0.0
12940,-0.8101604278074865,0.0
12960,-0.8061497326203207,0.0
12980,-0.802139037433155,0.0
13000,-0.7981283422459893,0.0
13020,-0.7941176470588235,0.0
13040,-0.7901069518716577,0.0
13060,-0.7860962566844919,0.0
13080,-0.7820855614973261,0.0
13100,-0.7780748663101603,0.0
13120,-0.7740641711229945,0.0
13140,-0.7700534759358288,0.0
13160,-0.766042780748663,0.0
13180,-0.7620320855614973,0.0
13200,-0.7580213903743315,0.0
13220,-0.7540106951871657,0.0
13240,-0.7499999999999999,0.0
13260,-0.7459893048128341,0.0
13280,-0.7419786096256684,0.0
13300,-0.7379679144385026,0.0
13320,-0.7339572192513368,0.0
13340,-0.729946524064171,0.0
13360,-0.7259358288770053,0.0
13380,-0.7219251336898395,0.0
13400,-0.7179144385026737,0.0
13420,-0.713903743315508,0.0
13440,-0.7098930481283422,0.0
13460,-0.7058823529411764,0.0
13480,-0.7018716577540106,0.0
13500,-0.6978609625668448,0.0
13520,-0.693850267379679,0.0
13540,-0.6898395721925132,0.0
13560,-0.6858288770053476,0.0
13580,-0.6818181818181818,0.0
13600,-0.677807486631016,0.0
13620,-0.6737967914438502,0.0
13640,-0.6697860962566844,0.0
13660,-0.6657754010695186,0.0
13680,-0.6617647058823528,0.0
13700,-0.6577540106951871,0.0
13720,-0.6537433155080213,0.0
